heatingload,fanratio
5.6354218,0.052874707
5.7870145,0.051416803
6.0369983,0.049313005
6.072772,0.049023848
6.0062475,0.049543232
5.9907284,0.049708821
5.3804469,0.055210419
4.6813669,0.063067563
3.9584055,0.073867403
3.2178726,0.08950597
2.5041018,0.11181409
2.1675146,0.12674892
1.7204638,0.14866582
1.8959727,0.1409685
2.0224071,0.13515052
2.0127139,0.13605188
2.11396,0.13056299
2.145669,0.12931512
2.199724,0.12652034
2.2684314,0.12356938
2.374366,0.11920468
2.5695002,0.11121214
2.7118158,0.10599332
2.8250828,0.10217804
2.8681426,0.10100091
2.9501233,0.098228298
3.0769894,0.094376065
3.0085063,0.096350431
2.8797305,0.099959418
2.9090009,0.09881705
3.0369787,0.095083468
2.9227412,0.098513268
2.595346,0.10948756
2.2873735,0.12249244
2.0243821,0.13546892
1.8833647,0.1430452
1.8256265,0.14680839
1.8960056,0.14283556
1.975209,0.13818422
1.9147406,0.14220674
1.9147846,0.14167517
1.9606822,0.13984041
2.0213356,0.13630986
2.1379769,0.13044363
2.3430951,0.12076844
2.5910261,0.11058647
2.7690685,0.10413743
2.8365636,0.10191812
2.8990221,0.10006606
3.0664849,0.094740942
3.1342397,0.092753038
2.9628882,0.097827256
2.7578804,0.10417249
2.6285172,0.10828269
2.6257379,0.10863569
2.5193441,0.11249685
2.1999416,0.12634803
1.9765625,0.13814886
1.8380419,0.14609112
1.7223765,0.15297796
1.6403793,0.15808997
1.6067868,0.15983491
1.6398658,0.15758228
1.7159568,0.1535902
1.800882,0.14829737
1.8749552,0.14404851
2.0215394,0.13577475
2.4803431,0.11424748
3.0256748,0.095541187
3.4810476,0.083729036
3.8968842,0.075366139
4.1934123,0.070232637
4.379478,0.067479759
4.5743361,0.064578496
4.7653098,0.062073052
4.7434201,0.06232214
4.5901074,0.064287715
4.381526,0.067014158
4.4472346,0.066233352
4.239841,0.069272533
3.4476831,0.083959922
3.0998018,0.092358448
2.510957,0.1108631
2.3763928,0.11619354
2.2101781,0.12340982
2.3553197,0.11797502
2.5735235,0.10896256
3.2460418,0.088965759
4.052341,0.072322667
4.5840988,0.064228006
5.1722112,0.057177451
5.9782763,0.049706969
6.8854227,0.043276105
7.6126289,0.0392204
8.3438072,0.035838015
8.8628902,0.033779357
9.0252981,0.033200368
9.2876787,0.032262444
9.7336493,0.030784262
10.097407,0.029675264
9.956007,0.030096184
9.5040703,0.031502087
8.9058285,0.033643603
8.0255289,0.037303209
7.183135,0.041615661
6.8638654,0.043496002
6.5368161,0.045627501
6.133924,0.04855543
5.7743077,0.051511161
5.738574,0.051832195
5.5227017,0.053715356
5.6970696,0.052189931
5.9120913,0.050293032
6.4026532,0.046530511
7.0223422,0.042498436
7.4684625,0.040004633
7.7543149,0.038572125
8.0492573,0.037180312
8.4451084,0.035473049
8.7033033,0.034424923
8.9431543,0.033505317
9.240262,0.032428
9.4065914,0.0318546
9.4395266,0.031742923
9.3856182,0.031925783
9.1521311,0.032740269
8.1328497,0.03682496
6.4376407,0.046324659
5.2567301,0.056505762
4.6428123,0.063493289
3.9239511,0.073739097
3.2877591,0.086028367
2.6156838,0.10445559
2.2702291,0.11772508
2.4806352,0.11044443
3.0446417,0.093662143
3.8397915,0.076077476
4.5425673,0.064899154
5.2048082,0.056952912
5.6497078,0.052676991
6.0725508,0.049055651
6.2842722,0.04740176
6.3989849,0.046612594
6.3849182,0.046693299
6.1268425,0.048721008
5.970232,0.049862444
5.9101343,0.050318561
5.6980839,0.052161574
5.4300108,0.054688349
5.3219924,0.055695985
5.3167081,0.05577334
4.9955721,0.059134129
4.5319514,0.065023184
4.0887017,0.071794763
3.4504797,0.084169753
2.7426989,0.10385949
2.5219474,0.11236672
2.4051347,0.11736735
2.2208142,0.12534218
2.1744356,0.12783077
1.9653744,0.13835321
1.8124969,0.1481864
1.7811476,0.15001975
1.7788805,0.15070048
2.0927095,0.13298532
2.4297523,0.11710946
2.563853,0.1117077
2.6637361,0.10791692
2.6703143,0.10786787
2.7443776,0.10501151
2.9387143,0.098503575
2.9559937,0.097784773
2.7920504,0.10289165
2.6379991,0.1082906
2.6277931,0.10869484
2.6746659,0.10673
2.672235,0.10647078
2.3933444,0.11718194
1.9354424,0.13931318
1.6766694,0.15364371
1.5670286,0.15883705
1.7255411,0.15176149
1.6901766,0.15433486
1.708848,0.15286773
2.3266861,0.12012197
2.9908476,0.09618187
3.3560743,0.086374521
3.6052673,0.080883287
4.0197473,0.072985999
4.425724,0.066598274
4.6118011,0.064103909
4.6750803,0.063211918
4.7487998,0.062387832
5.0602231,0.058585342
5.3095708,0.055902328
5.2882376,0.056156348
5.130693,0.057794325
5.0060267,0.059066981
4.5393,0.064913809
3.6606798,0.079388045
2.8614004,0.098687522
2.5578337,0.10932665
2.5635097,0.10933059
2.3586786,0.11725248
2.1945992,0.12549353
2.2938864,0.1212809
2.6010993,0.10843018
2.9856768,0.096463166
3.1975858,0.090220749
3.3103232,0.087593071
3.5580292,0.081813097
3.7158966,0.078729533
3.9453545,0.07431069
4.4926848,0.065749049
4.93084,0.060218606
5.0961018,0.058250997
5.2433228,0.056779437
5.3346624,0.055708941
5.1955385,0.057145424
5.152195,0.057617892
5.0430694,0.058813456
4.7848606,0.061746716
4.1326609,0.071099326
3.476609,0.083544508
2.9524071,0.096670285
2.5913045,0.1085777
2.3831713,0.11707027
2.013417,0.13411966
1.867963,0.14288881
2.0493686,0.13335048
2.2396982,0.12366223
2.0811872,0.1317392
2.0822585,0.13192675
2.2952156,0.12169206
2.8098094,0.10161651
3.3636494,0.086194262
3.6481154,0.080026783
4.0280428,0.07288406
4.4477339,0.06640853
4.669394,0.063343123
4.7603745,0.062274974
4.8534946,0.060989127
4.8859959,0.060577914
4.8796778,0.060633954
4.9461951,0.059833925
4.8746181,0.060515877
4.8059144,0.061538626
4.6032166,0.064086929
4.1511025,0.070699938
3.8113606,0.076688439
3.353965,0.086428933
2.9224479,0.098006509
2.6385188,0.10721923
2.1530409,0.12629902
2.0839126,0.12922195
2.2737882,0.12083628
2.6336267,0.10777887
3.0731399,0.093935765
3.4803319,0.083547242
3.6886737,0.079383165
3.7838192,0.077446632
3.6526022,0.080141395
3.6051831,0.081324145
3.6192212,0.080920957
3.5781183,0.081968859
3.5928168,0.081459582
3.4431717,0.084678121
3.046953,0.094901383
2.7409234,0.10447823
2.394398,0.11749684
1.9707267,0.13735586
1.2096475,0.16734394
0.9669944,0.16445933
0.79735315,0.16137177
0.63318765,0.1580186
0.5275346,0.15686969
0.53203118,0.15978616
0.69004905,0.1637322
0.91257238,0.17254944
1.1680639,0.17989446
1.3663763,0.17524371
1.6739178,0.15591927
2.094321,0.13190249
2.6797383,0.10669471
3.2681024,0.088895097
3.8185301,0.076846935
4.2627039,0.069090337
4.6954951,0.063078634
5.1696081,0.057355851
5.4719648,0.054251358
5.5118923,0.053862792
5.3989019,0.054942112
5.3352561,0.055562761
5.1846762,0.057173461
4.6415277,0.063520424
4.0391021,0.072560228
3.8647912,0.075594671
3.5322649,0.082168445
3.2553346,0.088743478
3.1545749,0.091565326
3.3640492,0.086235017
3.3732574,0.085847318
3.4744496,0.083734505
3.7791286,0.077270001
4.2183962,0.069561183
4.4719915,0.06583596
4.6945901,0.062979475
5.0091777,0.059122011
5.3588352,0.055337906
5.7657652,0.051629923
5.9366088,0.050104827
5.9648223,0.049977437
6.1790395,0.048175197
6.3771329,0.046670314
6.3428354,0.046939056
6.2815142,0.047393106
6.1214418,0.048583504
5.8777857,0.050573576
5.2773719,0.056095306
4.0517063,0.072244331
3.0225718,0.094171211
2.3920093,0.11579865
1.8772154,0.13893509
1.4589514,0.15965083
1.2146206,0.16776828
1.1613647,0.16872087
1.2668296,0.16583663
1.5705005,0.15477586
2.1028883,0.12950064
2.6439199,0.10728275
2.9205995,0.098319009
3.5041952,0.083195776
4.3105497,0.068405375
4.662642,0.063513122
4.7115359,0.062820435
4.8556423,0.061124254
5.2839761,0.056203965
5.8168354,0.051142149
6.1399927,0.048495922
6.2869954,0.047371775
5.7665133,0.051585823
4.369698,0.067200333
2.6708415,0.10295614
1.6896274,0.14383438
1.3418539,0.16239227
1.1907936,0.16839741
1.0611767,0.1714707
0.9006626,0.17403752
0.84215617,0.17472598
0.94546384,0.17441814
1.1370182,0.1716146
1.3867555,0.16650744
1.763124,0.14797288
2.3883777,0.11683273
2.899344,0.098938033
3.3404217,0.08704441
3.9213829,0.074857943
4.4863524,0.065916985
4.8818321,0.060697623
5.0827184,0.058492418
5.1517744,0.057622131
5.1896405,0.057184197
5.1698852,0.057419471
4.9646492,0.059671916
4.604619,0.064035095
3.7652307,0.077195324
2.5139599,0.10889
1.5664141,0.15149631
1.1107614,0.16755354
0.91705388,0.16462499
0.77509129,0.16176543
0.64179385,0.15952182
0.56683093,0.15847728
0.5695985,0.15864055
0.6133548,0.1608766
0.8028751,0.16852051
1.1290423,0.18020521
1.3296974,0.17637673
1.4336001,0.17242369
1.6245478,0.1614787
1.8972477,0.14469601
2.3123806,0.1223961
2.8115165,0.10272089
2.9305696,0.099004805
3.072392,0.094574206
3.322104,0.087819509
3.506779,0.083443902
3.2971294,0.088206738
2.782294,0.10243043
2.0491457,0.12984589
1.1407984,0.16433391
0.78166777,0.16362138
0.59123081,0.15950617
0.61941218,0.1654848
0.87920249,0.18047474
1.0621336,0.18273526
1.2034409,0.18235263
1.4263786,0.17373009
1.7511513,0.15296502
2.0951884,0.1330497
2.2483549,0.12562545
2.3872323,0.11928626
2.376689,0.11944579
2.2691376,0.12440151
2.1956298,0.12807994
2.1524215,0.12946332
1.9584265,0.13861103
1.5900447,0.15831341
1.0680463,0.16658904
0.85380399,0.16259223
0.71194565,0.1590292
0.51275933,0.15374529
0.52563375,0.15304887
0.59422225,0.1540249
0.60719436,0.15414838
0.71416748,0.1576996
0.83232629,0.16299225
0.9013592,0.16450328
0.95455641,0.16497624
0.99623483,0.16563477
1.0302935,0.16550536
1.0098784,0.1649653
0.92482615,0.16416515
0.93296111,0.16502284
1.0531366,0.16730668
1.1371156,0.17539665
1.1748205,0.18184122
1.1789093,0.18126692
1.1992863,0.18139146
1.255172,0.17969626
1.3201445,0.17842974
1.3927077,0.17410921
1.4882495,0.16982229
1.5188681,0.16682811
1.5733991,0.16366503
1.8129188,0.14881629
1.9987348,0.13818082
2.3407812,0.12072087
2.5707583,0.11095282
2.6476433,0.10841078
2.6515155,0.1080558
2.7403066,0.10482209
2.8343675,0.10145385
2.7899506,0.10260991
2.4835949,0.11289999
1.9908719,0.13331404
1.4168469,0.16124713
1.0332518,0.17513607
0.818609,0.16674288
0.6888842,0.16472088
0.55675185,0.16223206
0.70310539,0.17491883
1.0114937,0.18343335
1.2563076,0.17873833
1.4923846,0.16669628
1.7625539,0.15041403
2.1248231,0.13034165
2.4904039,0.11423459
2.5965335,0.11016622
2.5467093,0.1123645
2.524565,0.11309418
2.6149476,0.10949916
2.6987979,0.10626829
2.6575253,0.10729835
2.3848257,0.11752199
1.8339634,0.14222282
1.1608746,0.16664682
0.82612479,0.16285107
0.64629906,0.1590956
0.54526669,0.15745384
0.66130793,0.16371293
0.89431745,0.17244875
1.127596,0.18199281
1.3145038,0.17938365
1.565962,0.16515386
1.8004888,0.14986438
1.9538482,0.14116359
1.9624048,0.1406267
1.9150349,0.14315741
1.8877578,0.14463408
1.7442127,0.15342973
1.5506918,0.16494557
1.2310684,0.16797765
1.2863712,0.16832538
1.1543496,0.16634014
1.0328758,0.16339505
0.97018391,0.16231017
0.93011802,0.161221
0.93351507,0.16082296
0.83868438,0.15925241
0.71674645,0.15660651
0.62226313,0.1544458
0.64350307,0.15492798
0.66086406,0.15792893
0.72341275,0.1617772
0.81060064,0.16346478
0.98676687,0.16579741
1.2036338,0.16950847
1.4668015,0.17100617
1.6408776,0.1602549
1.7738442,0.15215506
1.9610806,0.14068656
2.2165177,0.12675336
2.4758427,0.11490281
2.6574616,0.10774551
2.669246,0.10678089
2.8067129,0.10177526
2.8488123,0.10058066
2.6576395,0.10701473
2.5543559,0.1107558
2.4228277,0.11586472
2.486665,0.11311883
2.5742798,0.10950883
2.4922006,0.11290094
2.6038196,0.10891687
2.7364194,0.10401407
2.8262823,0.10149529
3.0197632,0.095075727
3.3731351,0.086022615
3.5762978,0.081361391
3.9008191,0.075094081
4.3306098,0.067902856
4.5998607,0.064179279
4.8383732,0.061187234
5.1622438,0.057404637
5.4039726,0.054979827
5.4549866,0.054393377
5.2017684,0.056984801
5.0364342,0.058839045
5.0682993,0.058429811
4.9229527,0.059978999
4.6982255,0.062816299
4.3192911,0.068042234
3.9142466,0.074734226
3.7144811,0.078557149
3.801482,0.076755337
3.4991207,0.082674488
3.4425523,0.084009364
3.7811542,0.077084854
4.1965752,0.06978742
4.3385239,0.067849055
4.3274159,0.067959927
4.4079676,0.066736579
4.6895404,0.062911309
4.8346415,0.061194252
4.9828835,0.059449956
5.290453,0.056121338
5.566896,0.053465296
5.8476934,0.050858296
6.0239668,0.049503621
6.1615658,0.04830521
6.3570247,0.046843581
6.4977126,0.045825046
6.5290904,0.045605928
6.3379183,0.046869241
5.9883904,0.049677629
4.8288379,0.061185699
3.9314938,0.074314259
3.3697886,0.085532136
3.1584365,0.090952329
2.9495881,0.096519634
2.8187003,0.10086925
2.9184363,0.09805546
3.1893232,0.090278283
3.2572212,0.088876218
3.3217416,0.087329276
3.4241791,0.084934682
3.6349087,0.080198482
3.7833281,0.077445447
3.8627279,0.075887494
4.074348,0.072116286
4.4265714,0.066723935
4.6524262,0.063537493
4.5114894,0.065597557
4.2728086,0.068997584
4.0599089,0.072396286
3.9654846,0.073979147
3.850791,0.075947918
3.6583228,0.07962621
3.4890106,0.083288051
3.015928,0.095267579
2.8201451,0.10115156
2.7733395,0.10261294
2.4876423,0.11333308
2.1980522,0.12611042
2.1792803,0.12713994
2.2171137,0.1254885
2.1950622,0.1258949
2.3646898,0.11833332
2.5165968,0.11223369
2.6098905,0.10894482
2.6199138,0.10847416
2.6703665,0.10692331
2.8737924,0.10018416
3.1090651,0.093175642
3.2886636,0.088532247
3.3804798,0.086124957
3.5480909,0.082407326
3.8921726,0.075344719
4.2511511,0.06921339
4.2897005,0.068604916
4.0852919,0.071804054
3.5937307,0.080895931
3.0126507,0.09455996
2.2909968,0.11732924
1.6391026,0.14861311
1.337703,0.16457656
1.1606346,0.17133534
0.96701354,0.17491922
0.73307967,0.16669184
0.64774597,0.16518393
0.63517171,0.1647739
0.71201211,0.16602148
0.91894007,0.17590863
1.0637445,0.17825508
1.1375948,0.17735425
1.2564713,0.17801255
1.4147435,0.17327245
1.6434324,0.15982898
1.8696404,0.14578877
2.0452251,0.13595361
2.1365521,0.13121602
2.2746162,0.12406284
2.5487449,0.11204157
2.7480311,0.10453967
2.8308954,0.10145072
2.8149714,0.10185876
2.738951,0.10434429
2.5882654,0.1097355
2.2767184,0.12243943
1.87363,0.14309485
1.5067685,0.16393888
1.3096606,0.17169881
1.3836566,0.16906701
1.6350554,0.15742919
1.5790716,0.15879172
1.5603085,0.1609543
1.6815132,0.1547704
1.7923896,0.14900665
1.9693106,0.13838887
2.0708146,0.13299121
2.2812107,0.12302159
2.70033,0.10602625
3.2121477,0.090429857
3.6604166,0.079925448
3.838212,0.076546036
4.1157131,0.071498483
4.241477,0.06943164
4.0690575,0.072175093
3.727247,0.078412235
3.1776166,0.090850852
2.7152383,0.10372052
2.1170912,0.12629293
1.8167202,0.14211366
1.6334493,0.1526887
1.6060573,0.15619129
1.5903795,0.15690947
1.4003997,0.16567935
1.4959432,0.16229108
1.8518363,0.14340959
2.1377931,0.1287315
2.3372004,0.11945427
2.9031188,0.098611869
3.0196557,0.095087305
2.7027144,0.10555419
2.8139539,0.10207745
3.1852841,0.091144182
3.5127745,0.08322829
4.0897942,0.071893997
4.5938292,0.064372994
5.1341701,0.057700597
5.8303051,0.050953012
6.2971911,0.047244605
6.5314889,0.045587149
6.4152632,0.046342835
5.9860997,0.04960043
4.9549541,0.059610307
3.9375691,0.074071884
3.3061898,0.086744688
2.9000318,0.097410925
2.6465683,0.1053839
2.2823493,0.11975017
2.1936228,0.12426158
2.2707925,0.12025562
2.5820551,0.10897281
2.8557885,0.099646583
3.1296406,0.092063092
3.4715641,0.083562806
3.7827258,0.07731203
4.1997132,0.069964118
4.7082152,0.062817283
5.1426716,0.057768442
5.5536981,0.053511821
5.859179,0.05087921
6.0660195,0.049051493
6.1908865,0.048057713
6.2549591,0.047581326
6.2472086,0.047634508
5.5397143,0.0534916
4.4599605,0.065807596
3.3486335,0.085304059
2.5995836,0.10643834
2.1169097,0.1262828
1.9280068,0.13623504
1.8609576,0.13922216
1.7143711,0.14656436
1.5781537,0.15271102
1.5455893,0.15302327
1.7326915,0.14184077
2.2688491,0.11940261
2.9533277,0.096715063
3.53582,0.08206816
3.9921427,0.073417455
4.443882,0.066362761
4.8333087,0.061259709
5.2344832,0.056792032
5.5341821,0.053703953
5.7307186,0.05200633
5.8960958,0.050452396
5.9292588,0.050168138
5.8180647,0.051083121
5.7251086,0.051887963
4.884953,0.060379341
4.024508,0.07270319
3.5054615,0.082608454
2.9268777,0.096978284
2.3174186,0.11822929
1.8038006,0.14388338
1.6033254,0.15479189
1.4324758,0.16320972
1.2424669,0.16971296
1.213746,0.16919014
1.2635572,0.16800685
1.4645326,0.16197512
1.8498964,0.14318608
2.3052814,0.12074071
2.403347,0.11725032
2.4427652,0.11596791
2.6792314,0.10688916
2.7949972,0.10305951
2.8531992,0.1010552
2.8295906,0.1021491
2.7428069,0.10489795
2.5789113,0.11077603
2.4296072,0.11677675
2.0675893,0.13318904
1.2445651,0.16500495
0.95571291,0.15708125
0.60942012,0.14974143
0.66691744,0.16226557
0.83820873,0.16633268
0.97787595,0.17165072
0.96810687,0.16806699
0.94779211,0.16692691
0.98476201,0.16725352
0.99143076,0.167657
0.96084321,0.16695568
0.85161078,0.16501044
0.78484118,0.16396078
0.76356632,0.16390112
0.75306129,0.16387129
0.76476449,0.16394883
0.76237315,0.16342597
0.75020301,0.16297589
0.72847116,0.16221553
0.74864143,0.16253144
0.79973972,0.16372474
0.81143928,0.16359171
0.85476345,0.16345905
0.92109376,0.16372629
0.96380663,0.16384944
0.96432745,0.16269881
0.89958549,0.15806651
0.84694582,0.15515292
0.8121841,0.15395565
0.71307385,0.15275733
0.61525768,0.15182294
0.53418463,0.15319523
0.51738524,0.15262452
0.59994704,0.15681496
0.70967096,0.15617126
0.75846934,0.15846729
0.84431267,0.16324155
0.94542688,0.16527902
1.0101329,0.1650012
1.0711979,0.16570804
1.0950036,0.16611883
1.0593572,0.16642208
0.89017242,0.16298467
0.74553788,0.15873933
0.58730972,0.15563734
0.51272905,0.15394698
0.55461884,0.1561044
0.69168371,0.15904962
0.82174391,0.16314965
1.1587397,0.17589684
1.5256158,0.16367944
1.7698691,0.14766701
2.1311939,0.12892133
2.2696342,0.12285491
2.229944,0.12525845
2.461864,0.11523952
2.758286,0.10424782
2.9594994,0.09751457
2.9993277,0.096334472
2.9908409,0.096562691
2.8600919,0.10020953
2.6967623,0.10542196
2.7308273,0.10442618
2.7258129,0.10433418
2.3598964,0.11771064
1.9056444,0.13985692
1.7393923,0.14883438
1.3453311,0.16320683
1.1027675,0.16715306
0.99959171,0.16675243
0.92687207,0.16670962
0.9230451,0.16898197
1.0819049,0.1769221
1.2739383,0.17677663
1.4693916,0.16723096
1.6162528,0.15931262
1.8520135,0.14545017
2.2326174,0.12550613
2.6292276,0.10879011
2.9380608,0.098424263
3.1101511,0.093526214
3.1885431,0.091190837
3.2866292,0.088559538
3.2574241,0.089346625
3.0109847,0.09583687
2.7219851,0.10456657
2.6067858,0.10888475
2.1327794,0.12863508
1.478583,0.16066532
1.1592047,0.16779806
1.0490825,0.16753915
0.95424074,0.16671842
0.9015528,0.16510577
0.90793127,0.16441114
0.89244103,0.16433929
0.91301656,0.16614459
1.1407615,0.17418993
1.2956744,0.17992388
1.1464189,0.1728159
1.0839704,0.16715054
1.0574346,0.16509035
1.0530097,0.1644544
1.0939689,0.1655477
1.0944675,0.1648744
1.0518569,0.16284756
1.0387461,0.16253372
1.0376085,0.16240117
1.0156237,0.16248038
0.95560694,0.16262349
0.87095433,0.16120501
0.77134156,0.15821564
0.64893907,0.15445566
0.55416304,0.15483646
0.83633983,0.16254483
1.203649,0.16608222
1.5599238,0.15963794
1.3195289,0.17347611
1.2788813,0.17764051
1.1307466,0.16851372
1.0135111,0.16711341
0.91613936,0.16590685
0.8221423,0.1641071
0.71198732,0.16212764
0.57113379,0.15948968
0.61499614,0.16188538
0.72546798,0.16467924
0.88035601,0.17017947
1.1073726,0.1828856
1.3315792,0.17878588
1.5876592,0.16354342
1.8571875,0.14661047
2.1174693,0.13223401
2.237519,0.12576093
2.320318,0.12161905
2.2907739,0.122926
2.1035955,0.13088405
1.7930492,0.14607935
1.5633719,0.15675299
1.2187986,0.16853133
0.87049782,0.16537821
0.7220307,0.16191871
0.61431193,0.15943703
0.51924765,0.15807928
0.52875823,0.15949321
0.54784614,0.15965472
0.60142797,0.1606894
0.67539436,0.16160212
0.77881938,0.16353095
0.92355675,0.16624536
1.1328059,0.17415878
1.4571706,0.17163035
1.8717134,0.14614207
2.3017957,0.12285626
2.8128691,0.10233406
2.9839537,0.096777715
2.9458902,0.097875483
2.9858427,0.096291922
2.877558,0.099379957
2.4358215,0.11374486
1.66398,0.14874639
1.1701037,0.1750793
0.90484732,0.17105332
0.72249192,0.16419329
0.57260066,0.16118725
0.54212248,0.16005762
0.61955082,0.16112149
0.73367226,0.16301008
0.82968223,0.16529252
0.91139019,0.16632725
1.0385488,0.16731924
1.1307638,0.1678825
1.2130533,0.17005643
1.2117249,0.16840994
1.229663,0.1679966
1.248733,0.16801794
1.2327803,0.16738287
1.2159173,0.16692591
1.1998035,0.16686516
1.1532372,0.16626386
1.1041548,0.1647374
1.0287679,0.16314588
0.91389924,0.16009477
0.88459533,0.15952738
0.81768918,0.15953651
0.70040905,0.15726872
0.60477471,0.15514909
0.63239688,0.15698375
0.71866781,0.16006139
0.73816222,0.16140141
0.70862246,0.16153482
0.75290924,0.16245753
0.78952301,0.16305414
0.79497254,0.16245095
0.83033603,0.16281016
0.90884316,0.16409528
0.98561174,0.1647038
1.0522115,0.16485956
1.0777121,0.16486543
1.1066505,0.16492239
1.1009194,0.16486019
1.0628463,0.16533288
0.98593843,0.16492248
0.92479342,0.16431002
0.88599062,0.16314398
0.76789463,0.16129546
0.65257168,0.15963662
0.56207234,0.15796034
0.50656796,0.15683177
0.55881035,0.15834415
0.58753479,0.158915
0.63498902,0.15994187
0.75018859,0.1616994
0.86276263,0.16255759
0.94283342,0.1633814
0.96306229,0.16317669
0.92803174,0.16205427
0.90738255,0.16161387
0.89569873,0.16158085
0.87253332,0.16198075
0.84867859,0.16173622
0.84130734,0.16024312
0.59312117,0.15488791
0.65051001,0.16154675
0.79686612,0.16300176
0.90900165,0.16379686
0.97714901,0.16502395
1.112807,0.17020614
1.1666094,0.16844182
1.1917058,0.16742153
1.1799232,0.16692297
1.130864,0.16732512
1.0041388,0.16574098
0.90417415,0.16315724
0.8449744,0.16168883
0.80199862,0.16115689
0.83640987,0.16191208
0.84354657,0.16228291
0.81316805,0.16211462
0.8420403,0.16227421
0.84711909,0.16337268
0.86863512,0.16483879
0.8732729,0.16525029
0.89316618,0.1658144
0.97796303,0.16707066
1.0289561,0.16756076
1.0359378,0.16753732
1.1271279,0.17080957
1.3882656,0.17771018
1.5961914,0.16419123
1.8811324,0.14562084
2.2069576,0.12784013
2.445317,0.11645729
2.6956215,0.10649832
2.7504165,0.1043631
2.4326024,0.11537139
1.8651364,0.13924429
1.4460267,0.16110691
0.96928644,0.16704208
0.82875299,0.16464975
0.77665073,0.16370003
0.7137149,0.16181719
0.70387131,0.16115321
0.64206523,0.16053329
0.5886125,0.15912387
0.59220392,0.1598978
0.6415506,0.16176836
0.71256417,0.16316916
0.79010201,0.16451925
0.85831171,0.16571255
1.0319779,0.17658512
1.2754856,0.18275055
1.4690664,0.17242208
1.7109959,0.15625373
1.9421231,0.14204384
2.1578915,0.12976627
2.487236,0.11447994
2.5969241,0.10991441
2.5431836,0.11143275
2.5094085,0.11230738
2.0721166,0.1296034
1.5185333,0.15678711
1.0611877,0.16952185
0.89634609,0.16594081
0.85258919,0.16506611
0.79286331,0.16479135
0.72348207,0.16337219
0.69459957,0.16244923
0.67341107,0.16232444
0.61437303,0.16182892
0.60156089,0.16065192
0.67744005,0.16217861
0.828174,0.16925989
1.0290785,0.18378979
1.1599562,0.18428089
1.3211796,0.18030748
1.5057533,0.16965644
1.730656,0.15522604
1.9409541,0.14204665
2.0883551,0.13342153
2.2569311,0.12471949
2.3420951,0.12062584
2.3124909,0.12132706
2.2443235,0.12402001
1.9944617,0.13578244
1.5571809,0.16012952
1.0470554,0.16682769
0.96222419,0.16543409
1.076504,0.17196241
1.1841652,0.1804148
0.95234215,0.16667356
0.8943398,0.16417994
0.84109139,0.16316937
0.83297575,0.16426076
0.86855972,0.16568014
0.98059487,0.17065102
1.2304587,0.18245268
1.3781614,0.17765512
1.5083402,0.16949792
1.7123389,0.15584107
2.2625883,0.12444864
2.883487,0.10000494
3.2426682,0.089734957
3.6449599,0.08019691
4.0128999,0.073159337
4.107358,0.071470357
4.0319242,0.072742291
3.765697,0.077625118
3.464659,0.083765991
3.0013123,0.095062941
2.3815389,0.11567655
2.1249714,0.12726837
2.2934265,0.12092207
2.1230729,0.12801825
1.8618175,0.14207697
1.654328,0.15341857
1.5051978,0.16017564
1.6739806,0.15100101
2.3941236,0.11578532
3.036387,0.094603732
3.1730709,0.090793706
3.3113048,0.087446876
3.8785868,0.075448506
4.411797,0.066759124
4.8496184,0.061019693
5.3724575,0.055172354
5.7891679,0.051382173
6.2152224,0.047838338
6.2569609,0.047529019
6.1145382,0.048631251
6.0251555,0.049322531
5.7503371,0.051546101
4.9795098,0.059239279
4.2053227,0.069355488
3.4720006,0.082560033
2.6800485,0.10365067
1.9859264,0.13217773
1.6371902,0.15149044
1.5030925,0.15892869
1.4132545,0.16372672
1.4437367,0.16366087
1.5318375,0.16066456
1.5725613,0.15924065
1.7572914,0.14975682
1.9721297,0.13753904
2.1227317,0.12992057
2.4167459,0.11667017
2.8390229,0.10116784
3.3119109,0.087800592
3.7562215,0.077988669
3.9081216,0.075250894
4.2315078,0.069607928
4.5850248,0.064424604
4.5930753,0.064345092
4.4619098,0.066091515
4.1049643,0.071366116
3.3637977,0.085717507
2.4539635,0.11112697
1.7681688,0.1419379
1.4236566,0.16197887
1.4082494,0.16426001
1.2598975,0.17018573
1.0248201,0.16763748
0.91537845,0.16628714
0.78238326,0.16478479
0.74844873,0.16483077
0.796534,0.16501208
0.87374949,0.16611148
1.0811778,0.175539
1.2301422,0.17848544
1.3721902,0.1754237
1.581919,0.16339807
1.863384,0.14558451
2.1025133,0.13253669
2.1535027,0.12991384
2.165597,0.12900516
2.1455071,0.12986216
2.0408926,0.13551134
1.9173448,0.14160387
1.8371718,0.14605558
1.7998238,0.14821525
1.3741728,0.16844842
2.0276923,0.13211122
2.2553663,0.12319044
2.0415547,0.13504338
2.0088615,0.13681547
1.5839326,0.16295278
1.4703708,0.17137513
1.1397631,0.16748767
1.0468239,0.1663655
0.98351616,0.16618657
0.99026299,0.16685711
1.153633,0.17452268
1.3367603,0.17834152
1.5008327,0.16975313
1.8252925,0.14815238
2.3070285,0.12220035
2.7253554,0.10528894
3.0522165,0.095143691
3.36693,0.08660458
3.6429062,0.080320261
3.7051206,0.078951269
3.6579289,0.079810843
3.343159,0.086656034
2.7434485,0.10288405
2.0889614,0.12645
1.496709,0.15556863
1.0389702,0.16754469
0.86752325,0.16470461
0.7078892,0.16155946
